id,timestamp,target_embedding,source_params,model,seed,input_dim,channels,dilations,kernel_size,convs_per_block,activation,use_weight_norm,wn_on_skip,dropout,ln_block_end,pooling,fc_hidden,batch_size,optimizer,momentum_sgd,lr,weight_decay,norm,label_smoothing,clip_grad_norm,class_weights,train_loss,accuracy,epochs_trained,f1_macro,best_f1,best_epoch,best_state_loss,training,duration_sec
366,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 4, 8, 16, 32]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.2, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13959,0.52273,177,0.43267,0.55711,112,0.14033,STOPPED,38.659
367,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[160, 192, 224, 256, 320, 384]","[1, 2, 4, 8, 16, 32]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.2, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13978,0.31818,124,0.27786,0.37999,18,0.19391,STOPPED,42.508
368,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 4, 8, 16, 32]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.2, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1397,0.47727,114,0.39435,0.45615,26,0.14416,STOPPED,40.168
369,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 4, 8, 16, 32]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.2, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13986,0.36364,156,0.27513,0.37778,81,0.14235,STOPPED,55.07
370,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 4, 8, 16, 32]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.2, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13969,0.52273,176,0.38199,0.42571,83,0.14088,STOPPED,62.282
371,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 4, 8, 16, 32]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.2, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14027,0.45455,197,0.42308,0.47158,123,0.17672,STOPPED,31.203
372,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 4, 8, 16, 32]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.2, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13983,0.40909,392,0.38829,0.51065,181,0.18434,STOPPED,61.975
373,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 4, 8, 16, 32]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.2, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13959,0.5,143,0.36148,0.42544,37,0.16408,STOPPED,49.506
374,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 4, 8, 16, 32]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.2, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14345,0.43182,203,0.30556,0.46925,58,0.15452,STOPPED,70.456
375,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 4, 8, 16, 32]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.2, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13965,0.5,328,0.34127,0.53035,148,0.16267,STOPPED,113.848
376,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 4, 8, 16, 32]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.2, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13969,0.52273,194,0.37778,0.52778,97,0.14647,STOPPED,91.428
377,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320, 384]","[1, 2, 4, 8, 16, 32]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.2, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13969,0.47727,172,0.41352,0.5029,58,0.15683,STOPPED,81.006

391,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 8]",7,3,leakyrelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,384.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13997,0.45455,204,0.33424,0.35421,178,0.14022,STOPPED,36.023
392,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 8]",7,3,leakyrelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,384.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13959,0.59091,265,0.52894,0.55309,135,0.14552,STOPPED,46.82
393,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[192, 256, 320]","[1, 2, 8]",7,3,leakyrelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,384.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14005,0.40909,204,0.35084,0.44966,19,0.24609,STOPPED,59.058
394,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 8]",7,3,leakyrelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,384.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14006,0.45455,142,0.33891,0.40743,38,0.15083,STOPPED,42.469
395,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 8]",7,3,leakyrelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,384.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1398,0.52273,210,0.44105,0.52962,59,0.14696,STOPPED,62.775
396,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 8]",7,3,leakyrelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,384.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14244,0.43182,242,0.33113,0.45056,48,0.30918,STOPPED,72.321
397,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 8]",7,3,leakyrelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,384.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14002,0.40909,251,0.28968,0.42521,108,0.16021,STOPPED,30.185
398,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 8]",7,3,leakyrelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,384.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14404,0.45455,368,0.39123,0.51354,233,0.14409,STOPPED,44.374
399,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 8]",7,3,leakyrelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,384.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13976,0.40909,159,0.32011,0.42857,53,0.15794,STOPPED,46.764
400,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 8]",7,3,leakyrelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,384.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16463,0.47727,206,0.33261,0.4733,191,0.16676,STOPPED,60.737
401,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 8]",7,3,leakyrelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,384.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14171,0.38636,324,0.31452,0.39276,200,0.16619,STOPPED,95.778
402,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 8]",7,3,leakyrelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,384.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13994,0.52273,193,0.4364,0.47715,43,0.20123,STOPPED,75.355
403,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 8]",7,3,leakyrelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,384.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13977,0.45455,163,0.33939,0.42557,79,0.141,STOPPED,63.712

430,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.1]","[True, True, True, False, False]",mean,128.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14136,0.54545,301,0.39583,0.5,211,0.14212,STOPPED,38.612
431,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.1]","[True, True, True, False, False]",mean,128.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1439,0.34091,436,0.24473,0.39158,127,0.34572,STOPPED,55.899
432,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.1]","[True, True, True, False, False]",mean,128.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14157,0.38636,238,0.25882,0.35147,103,0.22893,STOPPED,47.03
433,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.1]","[True, True, True, False, False]",mean,128.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14007,0.54545,276,0.39517,0.44596,127,0.1686,STOPPED,57.708
434,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.1]","[True, True, True, False, False]",mean,128.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14068,0.52273,300,0.44705,0.46512,143,0.17417,STOPPED,62.702
435,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.1]","[True, True, True, False, False]",mean,128.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14045,0.54545,467,0.34583,0.45705,175,0.18591,STOPPED,97.614
436,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.1]","[True, True, True, False, False]",mean,128.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14317,0.59091,349,0.5179,0.56201,234,0.15575,STOPPED,32.46
437,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.1]","[True, True, True, False, False]",mean,128.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14408,0.56818,575,0.40842,0.55709,417,0.14878,STOPPED,53.671
438,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.1]","[True, True, True, False, False]",mean,128.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13998,0.40909,334,0.30033,0.40393,121,0.17325,STOPPED,66.322
439,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.1]","[True, True, True, False, False]",mean,128.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14006,0.5,333,0.32164,0.40741,177,0.16424,STOPPED,66.352
440,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.1]","[True, True, True, False, False]",mean,128.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14356,0.5,567,0.34412,0.44416,428,0.17767,STOPPED,113.046
441,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.1]","[True, True, True, False, False]",mean,128.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13974,0.36364,388,0.3547,0.44205,300,0.14091,STOPPED,95.084
442,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224, 256]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.1]","[True, True, True, False, False]",mean,128.0,128,AdamW,,0.0001,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14244,0.47727,289,0.30905,0.46745,99,0.2811,STOPPED,70.905

456,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[256, 384]","[1, 4]",9,3,gelu,True,True,"[0.2, 0.2]","[True, True]",attention,,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14095,0.47727,224,0.40404,0.4775,49,0.3328,STOPPED,52.181
457,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[256, 384]","[1, 4]",9,3,gelu,True,True,"[0.2, 0.2]","[True, True]",attention,,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13978,0.40909,288,0.35143,0.45457,85,0.16704,STOPPED,66.937
458,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[256, 384]","[1, 4]",9,3,gelu,True,True,"[0.2, 0.2]","[True, True]",attention,,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.17336,0.43182,135,0.39614,0.58696,133,0.25441,STOPPED,37.359
459,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[256, 384]","[1, 4]",9,3,gelu,True,True,"[0.2, 0.2]","[True, True]",attention,,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14106,0.52273,164,0.38745,0.4127,23,0.22956,STOPPED,46.923
460,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[256, 384]","[1, 4]",9,3,gelu,True,True,"[0.2, 0.2]","[True, True]",attention,,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14023,0.47727,221,0.39869,0.49306,65,0.15804,STOPPED,63.304
461,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[256, 384]","[1, 4]",9,3,gelu,True,True,"[0.2, 0.2]","[True, True]",attention,,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14407,0.47727,208,0.33333,0.47899,76,0.16614,STOPPED,59.862
462,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[256, 384]","[1, 4]",9,3,gelu,True,True,"[0.2, 0.2]","[True, True]",attention,,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14001,0.5,327,0.45031,0.53276,99,0.21968,STOPPED,59.524
463,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[256, 384]","[1, 4]",9,3,gelu,True,True,"[0.2, 0.2]","[True, True]",attention,,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14232,0.52273,493,0.45833,0.57633,178,0.2327,STOPPED,89.822
464,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[256, 384]","[1, 4]",9,3,gelu,True,True,"[0.2, 0.2]","[True, True]",attention,,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14004,0.43182,250,0.32051,0.44214,105,0.1415,STOPPED,70.895
465,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[256, 384]","[1, 4]",9,3,gelu,True,True,"[0.2, 0.2]","[True, True]",attention,,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14006,0.45455,287,0.41714,0.47134,158,0.14068,STOPPED,81.281
466,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[256, 384]","[1, 4]",9,3,gelu,True,True,"[0.2, 0.2]","[True, True]",attention,,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14779,0.36364,512,0.30386,0.44566,292,0.1547,STOPPED,144.891
467,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[256, 384]","[1, 4]",9,3,gelu,True,True,"[0.2, 0.2]","[True, True]",attention,,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16125,0.45455,161,0.41946,0.45253,119,0.14231,STOPPED,61.917
468,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[256, 384]","[1, 4]",9,3,gelu,True,True,"[0.2, 0.2]","[True, True]",attention,,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14085,0.61364,179,0.54099,0.55619,174,0.14107,STOPPED,68.737

469,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[192, 224, 256, 320]","[1, 2, 4, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16191,0.54545,110,0.4405,0.49531,98,0.14368,STOPPED,20.622
470,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 224, 256, 320]","[1, 2, 4, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14031,0.5,187,0.4753,0.4753,187,0.14031,STOPPED,34.902
471,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[192, 224, 256, 320]","[1, 2, 4, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14037,0.5,109,0.41579,0.48122,28,0.1438,STOPPED,33.626
472,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[192, 224, 256, 320]","[1, 2, 4, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14006,0.54545,121,0.40669,0.47148,55,0.13988,STOPPED,38.537
473,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[192, 224, 256, 320]","[1, 2, 4, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1404,0.40909,186,0.29891,0.43358,56,0.14257,STOPPED,59.225
474,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 224, 256, 320]","[1, 2, 4, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13959,0.47727,264,0.34441,0.46797,91,0.18924,STOPPED,84.107
475,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[192, 224, 256, 320]","[1, 2, 4, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14044,0.54545,217,0.43287,0.50493,126,0.14156,STOPPED,28.065
476,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 224, 256, 320]","[1, 2, 4, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14388,0.43182,418,0.39903,0.56755,200,0.23352,STOPPED,54.188
477,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[192, 224, 256, 320]","[1, 2, 4, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14053,0.45455,156,0.38391,0.45408,83,0.14047,STOPPED,48.844
478,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[192, 224, 256, 320]","[1, 2, 4, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14062,0.47727,160,0.40091,0.50936,88,0.14236,STOPPED,50.236
479,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 224, 256, 320]","[1, 2, 4, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.2181,0.56818,437,0.37885,0.51738,319,0.25384,STOPPED,137.392
480,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[192, 224, 256, 320]","[1, 2, 4, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13981,0.54545,176,0.44496,0.51297,69,0.17311,STOPPED,71.118
481,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[192, 224, 256, 320]","[1, 2, 4, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14019,0.47727,187,0.40656,0.47293,23,0.32097,STOPPED,75.397

495,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[384, 512, 640]","[1, 2, 3]",11,1,silu,True,True,"[0.1, 0.1, 0.1]","[True, True, False]",mean,,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14219,0.56818,268,0.48122,0.56891,220,0.14315,STOPPED,69.306
496,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[384, 512, 640]","[1, 2, 3]",11,1,silu,True,True,"[0.1, 0.1, 0.1]","[True, True, False]",mean,,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14079,0.5,360,0.42877,0.54141,134,0.16724,STOPPED,93.022
497,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[384, 512, 640]","[1, 2, 3]",11,1,silu,True,True,"[0.1, 0.1, 0.1]","[True, True, False]",mean,,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14091,0.47727,228,0.33631,0.38924,99,0.15097,STOPPED,83.456
498,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[384, 512, 640]","[1, 2, 3]",11,1,silu,True,True,"[0.1, 0.1, 0.1]","[True, True, False]",mean,,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14003,0.54545,239,0.45833,0.49449,106,0.15406,STOPPED,90.857
499,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[384, 512, 640]","[1, 2, 3]",11,1,silu,True,True,"[0.1, 0.1, 0.1]","[True, True, False]",mean,,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14099,0.45455,372,0.41341,0.4759,231,0.15163,STOPPED,140.998
