id,timestamp,target_embedding,source_params,model,seed,num_layers,layer_sizes,bidirectional,norm,dropout,dropout_layers,norm_layers,pooling,fc_hidden,activation,norm_post_lstm,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,native_mode,input_dim,label_smoothing,clip_grad_norm,class_weights,train_loss,test_loss,accuracy,f1_macro,f1_per_class,best_accuracy,best_f1,best_f1_per_class,best_epoch,train_loss_best_state,test_loss_best_state,epochs_trained,training,duration_sec
139,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,32,Adam,,0.0002,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1454,1.601,0.34091,0.29071,"[0.4878, 0.11765, 0.26667]",0.5,0.31469,"[0.64407, 0.0, 0.3]",35,0.16933,2.02192,48,COMPLETED,22.035
140,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,32,Adam,,0.0002,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14438,1.40891,0.45455,0.36192,"[0.63415, 0.0, 0.45161]",0.59091,0.42751,"[0.71111, 0.0, 0.57143]",48,0.15204,1.22305,59,COMPLETED,27.186
141,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,32,Adam,,0.0002,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14477,1.7433,0.34091,0.25065,"[0.4186, 0.0, 0.33333]",0.40909,0.35713,"[0.46154, 0.125, 0.48485]",72,0.40311,1.56616,116,COMPLETED,53.379
142,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,32,Adam,,0.0002,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14664,1.14361,0.56818,0.41148,"[0.61905, 0.0, 0.61538]",0.59091,0.53898,"[0.69388, 0.46154, 0.46154]",42,0.14826,1.17155,45,COMPLETED,27.667
143,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,32,Adam,,0.0002,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14497,1.03137,0.54545,0.45437,"[0.625, 0.16667, 0.57143]",0.61364,0.50458,"[0.69231, 0.25, 0.57143]",22,0.20033,1.00501,37,COMPLETED,22.684

105,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,1,[256],False,L2,0.0,[],[],max,,,False,64,AdamW,,0.001,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14563,1.9238,0.52273,0.44091,"[0.58537, 0.18182, 0.55556]",0.59091,0.53695,"[0.62222, 0.36364, 0.625]",89,0.21547,1.54919,204,COMPLETED,16.439
106,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,1,[256],False,L2,0.0,[],[],max,,,False,64,AdamW,,0.001,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14074,2.28065,0.43182,0.37218,"[0.47368, 0.14286, 0.5]",0.65909,0.5959,"[0.68182, 0.4, 0.70588]",62,0.67136,1.08696,250,COMPLETED,19.931
107,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,1,[256],False,L2,0.0,[],[],max,,,False,64,AdamW,,0.001,1e-05,True,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14077,2.51925,0.38636,0.27111,"[0.48, 0.0, 0.33333]",0.47727,0.48165,"[0.4878, 0.5, 0.45714]",117,0.16712,1.94719,122,COMPLETED,11.89
108,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,1,[256],False,L2,0.0,[],[],max,,,False,64,AdamW,,0.001,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14199,2.28736,0.38636,0.26923,"[0.5, 0.0, 0.30769]",0.54545,0.51587,"[0.5, 0.42857, 0.61905]",63,0.24813,1.88362,73,COMPLETED,8.025
109,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,1,[256],False,L2,0.0,[],[],max,,,False,64,AdamW,,0.001,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14239,2.50695,0.38636,0.29799,"[0.43243, 0.0, 0.46154]",0.5,0.45271,"[0.55814, 0.26667, 0.53333]",140,0.15534,2.06988,151,COMPLETED,16.294
110,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,1,[256],False,L2,0.0,[],[],max,,,False,64,AdamW,,0.001,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14215,1.94372,0.54545,0.44343,"[0.68085, 0.16667, 0.48276]",0.52273,0.4952,"[0.63415, 0.41667, 0.43478]",88,0.62798,1.3998,189,COMPLETED,20.546
111,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,1,[256],False,L2,0.0,[],[],max,,,False,64,AdamW,,0.001,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14445,2.3691,0.43182,0.3781,"[0.60465, 0.18182, 0.34783]",0.5,0.47119,"[0.5641, 0.33333, 0.51613]",87,0.40152,1.65424,184,COMPLETED,13.191
112,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,1,[256],False,L2,0.0,[],[],max,,,False,64,AdamW,,0.001,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.40715,2.11853,0.5,0.37354,"[0.63415, 0.0, 0.48649]",0.61364,0.4375,"[0.75, 0.0, 0.5625]",249,0.46406,1.50014,524,STOPPED,37.784
113,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,1,[256],False,L2,0.0,[],[],max,,,False,64,AdamW,,0.001,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14216,2.69758,0.38636,0.28316,"[0.55319, 0.0, 0.2963]",0.43182,0.39063,"[0.53659, 0.23529, 0.4]",93,0.29179,2.21566,127,COMPLETED,13.533
114,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,1,[256],False,L2,0.0,[],[],max,,,False,64,AdamW,,0.001,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1399,1.80133,0.52273,0.37749,"[0.68085, 0.0, 0.45161]",0.56818,0.42496,"[0.72727, 0.16667, 0.38095]",157,0.15066,1.87512,174,COMPLETED,18.728
115,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,1,[256],False,L2,0.0,[],[],max,,,False,64,AdamW,,0.001,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14042,2.28414,0.45455,0.36957,"[0.6087, 0.14286, 0.35714]",0.5,0.47338,"[0.57778, 0.42857, 0.41379]",489,0.1601,2.11472,497,COMPLETED,52.803
116,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,1,[256],False,L2,0.0,[],[],max,,,False,64,AdamW,,0.001,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14213,2.57555,0.36364,0.28148,"[0.4, 0.0, 0.44444]",0.52273,0.44955,"[0.62745, 0.26667, 0.45455]",83,0.46049,1.91008,148,COMPLETED,20.189
117,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,1,[256],False,L2,0.0,[],[],max,,,False,64,AdamW,,0.001,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14124,1.74945,0.5,0.3779,"[0.54545, 0.0, 0.58824]",0.59091,0.51999,"[0.68085, 0.30769, 0.57143]",119,0.20886,1.45974,167,COMPLETED,22.393

27,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,1,[64],True,minmax,0.0,[],[],last,768,silu,False,48,AdamW,,0.0002,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14813,1.82354,0.5,0.4743,"[0.52941, 0.35294, 0.54054]",0.56818,0.54949,"[0.61538, 0.47059, 0.5625]",270,0.28077,2.12501,512,COMPLETED,66.75
28,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,1,[64],True,minmax,0.0,[],[],last,768,silu,False,48,AdamW,,0.0002,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14818,2.40055,0.36364,0.26932,"[0.34286, 0.0, 0.46512]",0.52273,0.48608,"[0.5, 0.36364, 0.59459]",162,0.62811,1.61854,573,COMPLETED,74.37
29,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,1,[64],True,minmax,0.0,[],[],last,768,silu,False,48,AdamW,,0.0002,1e-07,True,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14799,2.34195,0.36364,0.29141,"[0.45, 0.0, 0.42424]",0.52273,0.48717,"[0.59091, 0.4, 0.47059]",156,0.27274,2.36639,337,COMPLETED,56.13
30,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,1,[64],True,minmax,0.0,[],[],last,768,silu,False,48,AdamW,,0.0002,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14842,2.2612,0.43182,0.32647,"[0.46512, 0.0, 0.51429]",0.59091,0.49664,"[0.61905, 0.22222, 0.64865]",80,0.53346,1.23001,227,COMPLETED,40.015
31,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,1,[64],True,minmax,0.0,[],[],last,768,silu,False,48,AdamW,,0.0002,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14884,2.10013,0.5,0.47066,"[0.58537, 0.375, 0.45161]",0.61364,0.57766,"[0.7, 0.46154, 0.57143]",429,0.16555,2.06464,499,COMPLETED,83.105
32,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,1,[64],True,minmax,0.0,[],[],last,768,silu,False,48,AdamW,,0.0002,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1441,1.73446,0.43182,0.32051,"[0.46154, 0.0, 0.5]",0.56818,0.5202,"[0.59091, 0.36364, 0.60606]",554,0.18177,1.53747,584,COMPLETED,97.021
33,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,1,[64],True,minmax,0.0,[],[],last,768,silu,False,48,AdamW,,0.0002,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14765,2.11633,0.45455,0.41037,"[0.57778, 0.33333, 0.32]",0.56818,0.54058,"[0.65116, 0.47059, 0.5]",215,0.26866,1.96337,546,COMPLETED,53.333
34,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,1,[64],True,minmax,0.0,[],[],last,768,silu,False,48,AdamW,,0.0002,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14954,1.69703,0.45455,0.39904,"[0.54054, 0.11111, 0.54545]",0.52273,0.50803,"[0.54054, 0.42105, 0.5625]",258,0.67961,1.40722,1180,COMPLETED,116.967
35,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,1,[64],True,minmax,0.0,[],[],last,768,silu,False,48,AdamW,,0.0002,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14774,2.2941,0.38636,0.32881,"[0.51163, 0.11765, 0.35714]",0.47727,0.44444,"[0.5, 0.33333, 0.5]",139,0.71911,1.2081,473,COMPLETED,78.013
36,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,1,[64],True,minmax,0.0,[],[],last,768,silu,False,48,AdamW,,0.0002,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14792,2.43377,0.31818,0.25104,"[0.34286, 0.0, 0.41026]",0.47727,0.45071,"[0.55319, 0.42857, 0.37037]",122,0.65585,2.06965,446,COMPLETED,73.091
37,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,1,[64],True,minmax,0.0,[],[],last,768,silu,False,48,AdamW,,0.0002,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1494,1.94978,0.47727,0.40922,"[0.47368, 0.14286, 0.61111]",0.5,0.48675,"[0.42857, 0.38462, 0.64706]",1343,0.18075,2.35553,1402,STOPPED,231.254
38,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,1,[64],True,minmax,0.0,[],[],last,768,silu,False,48,AdamW,,0.0002,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14644,1.88852,0.45455,0.44352,"[0.55556, 0.4, 0.375]",0.63636,0.62246,"[0.66667, 0.55556, 0.64516]",186,0.70871,1.17171,744,COMPLETED,157.715
39,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,1,[64],True,minmax,0.0,[],[],last,768,silu,False,48,AdamW,,0.0002,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14583,1.62091,0.54545,0.45437,"[0.625, 0.16667, 0.57143]",0.56818,0.53606,"[0.63415, 0.42857, 0.54545]",230,0.41438,2.04418,556,COMPLETED,116.027

430,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,1,[448],False,L2,0.0,[],[],last,64,tanh,True,16,AdamW,,0.0001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14332,2.07429,0.5,0.48594,"[0.47368, 0.42857, 0.55556]",0.56818,0.56864,"[0.55556, 0.57143, 0.57895]",86,0.538,1.52512,209,COMPLETED,50.225
431,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,1,[448],False,L2,0.0,[],[],last,64,tanh,True,16,AdamW,,0.0001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14308,2.44877,0.36364,0.31966,"[0.35897, 0.14286, 0.45714]",0.52273,0.47438,"[0.52632, 0.28571, 0.61111]",72,0.61285,1.22389,277,COMPLETED,67.909
432,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,1,[448],False,L2,0.0,[],[],last,64,tanh,True,16,AdamW,,0.0001,1e-06,True,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14835,2.09943,0.47727,0.42984,"[0.58537, 0.26667, 0.4375]",0.52273,0.51363,"[0.55814, 0.5, 0.48276]",115,0.14867,2.09025,116,COMPLETED,32.915
433,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,1,[448],False,L2,0.0,[],[],last,64,tanh,True,16,AdamW,,0.0001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14565,2.18876,0.40909,0.35332,"[0.47368, 0.15385, 0.43243]",0.47727,0.45801,"[0.54545, 0.42857, 0.4]",39,0.23193,1.7387,72,COMPLETED,21.854
434,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,1,[448],False,L2,0.0,[],[],last,64,tanh,True,16,AdamW,,0.0001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1437,2.25879,0.43182,0.39349,"[0.5, 0.26667, 0.41379]",0.47727,0.46266,"[0.47368, 0.4, 0.51429]",122,0.21045,2.11282,187,COMPLETED,55.255
435,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,1,[448],False,L2,0.0,[],[],last,64,tanh,True,16,AdamW,,0.0001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14341,1.87377,0.54545,0.46086,"[0.59091, 0.16667, 0.625]",0.59091,0.4877,"[0.69388, 0.15385, 0.61538]",125,0.23386,1.8914,205,COMPLETED,60.097
436,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,1,[448],False,L2,0.0,[],[],last,64,tanh,True,16,AdamW,,0.0001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14398,1.65576,0.5,0.46483,"[0.59091, 0.375, 0.42857]",0.59091,0.56999,"[0.61538, 0.5, 0.59459]",154,0.16481,1.54923,187,COMPLETED,38.226
437,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,1,[448],False,L2,0.0,[],[],last,64,tanh,True,16,AdamW,,0.0001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14714,1.2981,0.63636,0.51846,"[0.73469, 0.2, 0.62069]",0.65909,0.59762,"[0.7234, 0.44444, 0.625]",389,0.29818,1.3493,431,COMPLETED,88.795
438,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,1,[448],False,L2,0.0,[],[],last,64,tanh,True,16,AdamW,,0.0001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14521,2.49957,0.36364,0.28165,"[0.51163, 0.0, 0.33333]",0.47727,0.42019,"[0.59574, 0.30769, 0.35714]",92,0.49229,1.82439,315,COMPLETED,95.204
439,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,1,[448],False,L2,0.0,[],[],last,64,tanh,True,16,AdamW,,0.0001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14351,2.37312,0.31818,0.22609,"[0.47826, 0.0, 0.2]",0.40909,0.40651,"[0.43243, 0.4, 0.3871]",173,0.16044,2.64947,178,COMPLETED,53.745
440,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,1,[448],False,L2,0.0,[],[],last,64,tanh,True,16,AdamW,,0.0001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14692,1.83305,0.52273,0.42893,"[0.6383, 0.18182, 0.46667]",0.61364,0.56806,"[0.74419, 0.4, 0.56]",378,0.25157,1.77997,541,COMPLETED,162.782
441,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,1,[448],False,L2,0.0,[],[],last,64,tanh,True,16,AdamW,,0.0001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14354,1.9814,0.43182,0.39127,"[0.52381, 0.25, 0.4]",0.59091,0.57131,"[0.58537, 0.5, 0.62857]",63,0.6302,1.0783,232,COMPLETED,84.855
442,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,1,[448],False,L2,0.0,[],[],last,64,tanh,True,16,AdamW,,0.0001,1e-06,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14573,2.60445,0.36364,0.32478,"[0.37838, 0.11111, 0.48485]",0.5,0.48957,"[0.53659, 0.46154, 0.47059]",62,0.53752,1.41601,172,COMPLETED,64.276

1249,20251214_012607,baseline_CASIAB.csv,best_configs_v3,LSTM,42,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,16,RMSprop,,0.00045,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14373,1.86896,0.52273,0.50754,"[0.58537, 0.47059, 0.46667]",0.61364,0.61396,"[0.61538, 0.61538, 0.61111]",208,0.2428,1.88995,255,COMPLETED,100.62
1250,20251214_012607,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,16,RMSprop,,0.00045,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14207,1.82023,0.47727,0.40743,"[0.46154, 0.18182, 0.57895]",0.59091,0.49214,"[0.59459, 0.18182, 0.7]",237,0.21445,1.60985,269,COMPLETED,98.684
1251,20251214_012607,gaitgl.csv,best_configs_v3,LSTM,42,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,16,RMSprop,,0.00045,1e-06,False,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14198,2.2075,0.36364,0.2809,"[0.41026, 0.0, 0.43243]",0.47727,0.46553,"[0.57143, 0.46154, 0.36364]",232,0.23834,1.9659,286,COMPLETED,145.616
1252,20251214_012607,gaitgl_GREW.csv,best_configs_v3,LSTM,42,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,16,RMSprop,,0.00045,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14303,2.33558,0.43182,0.32094,"[0.45, 0.0, 0.51282]",0.52273,0.50861,"[0.55, 0.46154, 0.51429]",76,0.50261,1.64363,129,COMPLETED,65.95
1253,20251214_012607,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,16,RMSprop,,0.00045,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10796,1.09055,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",414,1.10796,1.09055,414,STOPPED,213.877
1254,20251214_012607,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,16,RMSprop,,0.00045,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1409,2.01739,0.40909,0.2957,"[0.5, 0.0, 0.3871]",0.52273,0.44414,"[0.55, 0.15385, 0.62857]",376,0.19844,2.03164,418,COMPLETED,219.918
1255,20251214_012607,gaitpart_GREW.csv,best_configs_v3,LSTM,42,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,16,RMSprop,,0.00045,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14304,2.21654,0.45455,0.43442,"[0.51282, 0.35294, 0.4375]",0.56818,0.52422,"[0.66667, 0.46154, 0.44444]",216,0.25917,1.92543,280,COMPLETED,82.132
1256,20251214_012607,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,16,RMSprop,,0.00045,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14224,1.43592,0.61364,0.56896,"[0.69767, 0.42857, 0.58065]",0.68182,0.69197,"[0.7, 0.72727, 0.64865]",342,0.60827,0.92307,735,COMPLETED,218.7
1257,20251214_012607,gaitset.csv,best_configs_v3,LSTM,42,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,16,RMSprop,,0.00045,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14276,2.20756,0.38636,0.33181,"[0.46512, 0.16667, 0.36364]",0.56818,0.53195,"[0.65116, 0.42857, 0.51613]",130,0.33544,1.7335,202,COMPLETED,103.513
1258,20251214_012607,gaitset_GREW.csv,best_configs_v3,LSTM,42,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,16,RMSprop,,0.00045,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14318,1.98378,0.47727,0.40388,"[0.58537, 0.18182, 0.44444]",0.52273,0.49495,"[0.60465, 0.42857, 0.45161]",229,0.1446,1.91717,249,COMPLETED,121.516
1259,20251214_012607,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,16,RMSprop,,0.00045,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14178,2.06318,0.40909,0.36964,"[0.5641, 0.22222, 0.32258]",0.59091,0.49386,"[0.65, 0.2, 0.63158]",573,0.41023,1.89945,758,COMPLETED,388.784
1260,20251214_012607,gln_phase1.csv,best_configs_v3,LSTM,42,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,16,RMSprop,,0.00045,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14392,2.116,0.43182,0.3908,"[0.55, 0.23529, 0.3871]",0.54545,0.51493,"[0.52941, 0.4, 0.61538]",178,0.19994,2.18447,241,COMPLETED,157.403
1261,20251214_012607,gln_phase2.csv,best_configs_v3,LSTM,42,2,"[288, 576]",False,minmax,0.0,[],[],last,128,relu,False,16,RMSprop,,0.00045,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10842,1.09595,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",136,1.10842,1.09595,136,STOPPED,83.923

66,20251215_124314,baseline_CASIAB.csv,best_configs_v3,LSTM,42,4,"[384, 256, 192, 128]",False,L2,0.5,"[1, 3]","[1, 3]",max,1024,leakyrelu,True,32,AdamW,,0.0002,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14043,2.43459,0.45455,0.39035,"[0.4878, 0.15385, 0.52941]",0.52273,0.473,"[0.5641, 0.26667, 0.58824]",202,0.15826,2.22136,296,COMPLETED,110.179
67,20251215_124314,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,4,"[384, 256, 192, 128]",False,L2,0.5,"[1, 3]","[1, 3]",max,1024,leakyrelu,True,32,AdamW,,0.0002,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14297,2.06574,0.5,0.44733,"[0.60465, 0.28571, 0.45161]",0.56818,0.50719,"[0.66667, 0.26667, 0.58824]",307,0.17873,1.9711,328,COMPLETED,120.988
68,20251215_124314,gaitgl.csv,best_configs_v3,LSTM,42,4,"[384, 256, 192, 128]",False,L2,0.5,"[1, 3]","[1, 3]",max,1024,leakyrelu,True,32,AdamW,,0.0002,1e-07,False,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14153,2.46227,0.38636,0.31673,"[0.51064, 0.15385, 0.28571]",0.52273,0.45932,"[0.61224, 0.28571, 0.48]",57,0.67946,1.27615,188,COMPLETED,100.459
69,20251215_124314,gaitgl_GREW.csv,best_configs_v3,LSTM,42,4,"[384, 256, 192, 128]",False,L2,0.5,"[1, 3]","[1, 3]",max,1024,leakyrelu,True,32,AdamW,,0.0002,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14576,1.92452,0.5,0.45071,"[0.57778, 0.30769, 0.46667]",0.56818,0.54545,"[0.63636, 0.5, 0.5]",115,0.17567,1.85512,150,COMPLETED,79.371
70,20251215_124314,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,4,"[384, 256, 192, 128]",False,L2,0.5,"[1, 3]","[1, 3]",max,1024,leakyrelu,True,32,AdamW,,0.0002,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14542,2.83854,0.31818,0.25024,"[0.36364, 0.0, 0.3871]",0.38636,0.36037,"[0.4, 0.21053, 0.47059]",131,0.66188,1.65787,297,COMPLETED,157.76
71,20251215_124314,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,4,"[384, 256, 192, 128]",False,L2,0.5,"[1, 3]","[1, 3]",max,1024,leakyrelu,True,32,AdamW,,0.0002,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1458,2.17824,0.40909,0.30742,"[0.46512, 0.0, 0.45714]",0.59091,0.57125,"[0.65217, 0.54545, 0.51613]",135,0.31201,1.39451,261,COMPLETED,136.287
72,20251215_124314,gaitpart_GREW.csv,best_configs_v3,LSTM,42,4,"[384, 256, 192, 128]",False,L2,0.5,"[1, 3]","[1, 3]",max,1024,leakyrelu,True,32,AdamW,,0.0002,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14355,2.25881,0.5,0.42444,"[0.57895, 0.15385, 0.54054]",0.59091,0.4894,"[0.68085, 0.16667, 0.62069]",533,0.1965,1.80106,649,COMPLETED,197.175
73,20251215_124314,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,4,"[384, 256, 192, 128]",False,L2,0.5,"[1, 3]","[1, 3]",max,1024,leakyrelu,True,32,AdamW,,0.0002,1e-07,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.17393,2.57601,0.38636,0.29507,"[0.56522, 0.0, 0.32]",0.43182,0.40359,"[0.5641, 0.16667, 0.48]",585,0.30002,2.47785,728,STOPPED,221.729
